,Positive,Negative
349,RT @IdokoKimberly: It is interesting to see @NigerStateNG SMoH &amp; SPHCDA teaming up to strengthen #PHC #HealthWorkers to address the challen…,CROSIEC: We adopted INEC coronavirus election protocols for our council polls https://www.thetrendng.com/crosiec-we-adopted-inec-coronavirus-election-protocols-for-our-council-polls/
350,"RT @olaideolawuwo: #BuildBackBetter: Ensuring Global Food Security and Accelerating a Resilient Recovery in the Face of #COVID19
Jun 15, 20…","Nigeria’s coronavirus cases have almost reached 10, 000 across the states and the capital, Abuja. Currently confirmed cases are 9,302, according to data provided by the Nigeria Centre for Disease Control ( @NCDCgov) as of May 29, but… https://thewhistler.ng/lagos-kano-have-57-of-nigerias-covid-19-cases/?utm_source=dlvr.it&amp;utm_medium=twitter - TheWhistler"
351,And someone will be saying rubbish that COVID19 is a scam. You better act responsibly or else......… https://t.co/KqYAfJwUWV,NDDC Headquarters Shuts Down Because Of ‘Coronavirus Outbreak’ 
352,RT @chemistvictor: @aderayD The travails of unsung heroes....#Sanitationworkers should not be treated as junk. They work so hard to keep ou…,"We’re really living through history. The riots in America, the Dragon SpaceX & NASA launch, the corona virus pandemic. Whew Chile"
353,"Sensitisation at Ubani market, Umuahia on the reality and safety against #Covid19
BE REASONABLE, DO YOUR PART TO RI… https://t.co/FuPdmv6CJZ","There's something very scary about the protests in America Corona virus When I see the large crowd of people on TV, it scares me"
354,"RT @cravecarmenn: Due to #COVID19 aka #Coronavirus I’m sending the first 400 people to like &amp; retweet $400-$4,000 through CashApp, PayPal,…",Protests erupt across US. following death of #GeorgeFloyd CoronaVirus: 
355,"The recent news of employment opportunities opening to @TIIDELab alumni makes me excited, I am excited because even… https://t.co/qgIsOAYVIt",Breaking! Madagascar now has 758 confirmed cases of coronavirus and 6 deaths - Reports Madagascar has confirmed 758 cases of coronavirus and 6 deaths. Madagascar is sending soldiers and doctors to the city of Toamasina in an effort.......read more https://bit.ly/3eLww3V
356,"RT @SkyNews: The Queen celebrated her birthday with a scaled back military parade at Windsor Castle. 

The small ceremonial event replaces…",BREAKING Coronavirus: 268 Nigerians stranded in China arrive Abuja (Video) 
357,RT @accountlabng: Hope say una know all those facemask wey get mouth for front no good reach Ankara mask for this #COVID19 matter? We talk…,Please Void the Leauge till 2030 ..the players are at Risk...You Guys Care only About Money...The Players are not Safe...CoronaVirus Will Destroy the world
358,"RT @officialNESG: Join distinguished panelists @suleimana, @TAYOADULOJU, @ndidiNwuneli of @sahelconsulting &amp; Tinuade Awe of @nsenigeria at…",What if Abba Kyari didn't really Die I saw blood stains on that white sleeve and they said he died of Corona Virus Could it be that he went for Summer Holiday at Niger Republic ? 
359,"RT @FoundationThc: Though I'd believe the plan to treat #COVID19 patients at home is a carefully thought out one, I still believe we should…",CoronaVirus. That officer should have been prepped.
360,RT @OgtGlobal: With the advent of the #COVID19   we have enhanced our online mart https://t.co/lCRiW8OT3l to give you the same experience a…,Corona virus must be disappointed 
361,"RT @PeterHotez: Will this = first licensed #COVID19 #vaccine? It has advantages: 
1. Low-cost 
2. ""Old school"" vaccine inducing high neutra…",Please make your research and stop spreading false information _the virus can be transmitted from a dead okay_ Coronavirus’ reach from beyond the grave: Deceased body transmits COVID-19 - ABC News - https://abcn.ws/3crUv6Y via @ABC
362,"On behalf of the Government and people of Katsina State, I wish to express our gratitude to @fidelitybankplc for do… https://t.co/0OBhhBwj7R","Saudi Arabia is now the 16th worst hit by the coronavirus in the world, with 83,384 cases. China where the virus started in December 2019 is 17th on the grim chart. The https://www.stritblogs.com/?p=3782"
363,"Union Bank is becoming digitally Savvy this days. What is going on? 😎 
Have they sacked their their CEO or the COVI… https://t.co/1fNIadS4I4",Corona Virus and all of sudden everyone is a doctor. Rape case and now everyone is a lawyer.
364,"RT @sac_images007: Can't wait to see my boi play for @ManUtd again. 
But definitely on next season, I don't want liverpool to win the seaso…",Coronavirus: Lagos State Death Toll Hits 50. https://bit.ly/2Ba6rg6 #COVID19 #covid #Covid_19 #COVID__19 #coronavirus #lockdownextension
365,The wonders of Legal Empowerment. Teach the people the law and watch them save themselves. @IWEIng @GlobalNamati… https://t.co/LyGTx8SzFW,Vacation from corona virus?
366,"Loosing two Nurses to #COVID19 in the space of 2 days isn't a good news to hear at all.

We pray that God put them… https://t.co/2s564wvGC1","OPINION BY EDWARD T. DIBIANA: Grappling with executive, legislative missteps in COVID-19 era | TheCable https://www.thecable.ng/grappling-with-executive-legislative-missteps-in-covid-19-era/amp #COVID19 #coronavirus "
367,RT @GuardianNigeria: “We want to make it very clear that the 15 said persons have nothing whatsoever to do with Cross River State.'' https:…,Family Confirms that Kabba Chief Imam Died Of Coronavirus http://dlvr.it/RXgXRS
368,"RT @TimilehinEburu: Loosing two Nurses to #COVID19 in the space of 2 days isn't a good news to hear at all.

We pray that God put them in a…",Coronavirus: 270 Nigerians Evacuated From China Arrive In Abuja. https://bit.ly/3cbOAlW #COVID19 #covid #Covid_19 #COVID__19 #coronavirus #lockdownextension
369,RT @UNICEF: Your guide to breastfeeding safely during the #COVID19 pandemic. https://t.co/UnGEhV7jAl,Say spiritual wife give physical husband corona virus last nyt na the matter we still dey solve. Before then our No.1 @rymboxx
370,RT @miketerungwa: Thank you Sir Michael Simire @msimire for being one of strong our voices in this space through @environewsng. Your work i…,Resident Doctors Threaten To Go On Strike. https://bit.ly/3cjCI1l #COVID19 #covid #Covid_19 #COVID__19 #coronavirus #lockdownextension
371,"RT @Chim7a: Best Bop Daddy video you’ll ever see with @kendysempire Home for Luxurious fashion. 
🎥 @chim7a 
#fashion #abuja #lagos #nigeria…",Coronavirus test to predict who will suffer severe symptoms being developed by Cambridge scientists – http://Telegraph.co.uk https://godsofsoccer.com/2020/05/30/coronavirus-test-to-predict-who-will-suffer-severe-symptoms-being-developed-by-cambridge-scientists-telegraph-co-uk/
372,RT @hartng: Thank you @OoniAdimulaIfe HIM Enitan Ogunwusi for your kind donation of 2 motorised fumigators to the Abia State Government to…,"#Covid-19 Until there's a medical drug or a booster to completely finish the Coronavirus Infections, a comeback of the epidemic will be an ever-perpetual threat to the society. Covid-19 is real!"
373,"Be determined
Make bold choices
Become the best
#TheObasekiMovement 
#COVID19 
#Obaseki 
#SUGA 
#Zlatan 
#khafi… https://t.co/7gFgWjpzih",January-I get d video. February-egugun b careful. March-corona virus. April-indaboski liquid metal May-na the matter we dey settle. What will June be?
374,"We care about you. 

Protect yourself. 

#covid19 #staysafe #kukugarri @ Lagos State https://t.co/YaqxOWJihh",India eases world’s biggest coronavirus lockdown 
375,"RT @KnowCovid19: With support from @USEmbassyAbuja, we are improving the capacity of our team to monitor and counter #COVID19 fake news and…",Monkeys run away with coronavirus test samples after attacking lab technician https://www.chiomaonyekaba.com/2020/05/monkeys-run-away-with-coronavirus-test.html?m=1
376,"This is Native Jollof Rice aka Iwuk Edesi.
A popular staple of the Ibibio &amp; Efik ppl of Southern Nigeria… https://t.co/GEsLyGFA3B",Let's not forget there's still corona virus!
377,RT @maestroroy: You know we can quote you right?,Breaking! Kogi Records First Coronavirus Death 
378,"Forgive me baby 😁😁
Listen to this amazing piece by me 
@RicHassani @adekunleGOLD @DONJAZZY @SympLySimi @davido… https://t.co/zzlWOxgFcG",#Coronavirus: 268 Nigerians stranded in China arrive Abuja. They landed the Nnamdi Azikiwe International airport this evening. 
379,"We need to start viewing free time as important. It is a time for rest, to recharge, and to cultivate new skills an… https://t.co/F94tU7Dm2U","THE SERPENT(Satan) IS RESPONSIBLE FOR THE CORONA VIRUS OUTBREAK, IN COLLABORATION WITH ITS' AGENTS AND AGENCIES ON THE EARTH, SOME OF WHICH CARRY ITS' IMAGE. (PROPHETICALLY)- THE HEAD OF THE SERPENT IS CRUSHED, AND SATAN IS LOSING ITS' GRIP ON THE NATIONS OF THE EARTH."
380,"Premier League players to wear 'Black Lives Matter' on back of shirts
#365daysnetflix
#Parklands
#COVID19… https://t.co/rR16psz1Io","Why is Kogi trying so hard to deny this? Stop living in denial, Covid-19 has entered Kogi State, Family of index case says #coronavirus #COVID19"
381,"It’s here fam. 4rm the bottom of my heart to yuh, just allow me to make yuh dance n merry with yuh fam on this day.… https://t.co/donR5D1Bdv","Who didn’t see this event coming? The Russia Collusion with Trump didn’t work, the impeachment didn’t work and the corona virus fear porn is eroding. Will this event last until November and if not what’s next?"
382,"@kazlaw01, @bolajokofadipe, super Kay @kayodea and @ayotundecele.. One mission ; to #endhunger with @foodclique thi… https://t.co/qjQs5mEKjt",Rwandan medical workers deploy robots to minimise coronavirus risk - 
383,UNICEF-Cartedo Africa Youth Empowerment Challenge 2020 https://t.co/TDWokXq3lB #internationalmultinational #covid19,"Obasanjo Presidential Library lays off staff, blames COVID-19 | TheCable https://www.thecable.ng/obasanjo-presidential-library-lays-off-staff-blames-covid-19/amp #COVID19 #coronavirus "
384,"RT @bolajokofadipe: @kazlaw01, @bolajokofadipe, super Kay @kayodea and @ayotundecele.. One mission ; to #endhunger with @foodclique this un…","Radio ijaya. Radio gbogbo gbo. HAPPY BIRTHDAY TO YOU molebi. That Las Vegas, if na fly we go fly reach there ooo. Forget Corona virus "
385,"A quick remind to let you know #COVID19 is still very much  around and  real. 
Please stay safe and observe all hyg… https://t.co/stz01Uqi0I",http://corporateedgemag.com/2020/01/30/coronavirus-declared-global-health-emergency-by-who/ Coronavirus declared global health emergency by WHO
386,"Let’s gain 1000 followers today
Follow me and comment ifb
#Be2Sure #NigeriansMustFall #365daysnetflix #JUNGKOOK… https://t.co/vm6vYhgU4P",Men this coronavirus is starting to scare the shit out of me 
387,"Who doesn't love a good Brain Teaser?

Drop your answers in the comment section and tag a friend.… https://t.co/I9kD6m4RgN",Not my hand writing ooo #coronavirus #CoronavirusOutbreak
388,Go Forth And Win 💪,A man in the United States of America has contracted the fast-spreading coronavirus from his wife who just returned from China. 
389,"RT @UNEP: ""Far from distracting us from the urgency of digital cooperation, #COVID19 is making it more important than ever.""

- @antoniogut…",Conspiracy theory: Coronavirus was engineered for population control in China 
390,"To ensure that families keep their homes during this pandemic, we are rolling out housing relief funds to as many f… https://t.co/pIuylvBMxK",Breaking: Coronavirus is now a global pandemic..... WHO
391,"RT @kwaba_ng: To ensure that families keep their homes during this pandemic, we are rolling out housing relief funds to as many families as…","My people!!! Don't be afraid of corona virus, it won't last long because it's made in China. ‍ ‍ ‍ "
392,RT @AzmanAir: Plans is ongoing to resume Flight Operations on #June21st  and it is imperative for All Intending Passengers to kindly take n…,"This msg from @ProfAkinAbayomi, Commissioner for Health in @followlasg on #CoronaVirus deserves your attention if u are in Lagos or in #Nigeria. Pls take a look; it cld help u, others or lots of folks. Nigeria is nearly 20% of #Africa's population. What happens there matters."
393,Who love ice cream 🍨 #coldstoneicecream #COVID19 https://t.co/z69RmKbyrU,"Coronavirus won't last long sir, cos its made in china....we kw hw all china product dey be .. No para "
