,hashtags,timestamp,text,screen_name,likes,retweets
455,"['IndiaFightsCorona', 'Coronavirus']",2020-05-01 08:10:33,"#IndiaFightsCorona:

 FACT

There is no evidence that drinking lots of water flushes out the new #Coronavirus. However, for good health in general it is recommended that people should have adequate water every day for good health and to prevent dehydration.

Via @WHOSEAROpic.twitter.com/i0im7vaRYR",COVIDNewsByMIB,62,21
456,"['IndiaFightsCorona', 'Coronavirus', 'Coronavirus', 'StayAtHome']",2020-05-01 03:16:15,"#IndiaFightsCorona:

#Coronavirus is waiting for you outside your house 

If you step outside your house  #Coronavirus will make a way inside your home. So please 

#StayAtHome
 
Courtesy: @RailMinIndiapic.twitter.com/xuWWCsO0pm",COVIDNewsByMIB,95,46
457,"['Coronavirus', 'NewDelhi', 'StayAtHome']",2020-04-30 09:43:10,"LIVE SHORTLY: Media briefing on current Novel #Coronavirus situation in the country at National Media Centre in #NewDelhi

Time: 4:00 PM 
#StayAtHome
@MoHFW_INDIA @PIB_India",COVIDNewsByMIB,15,7
458,"['IndiaFightsCorona', 'Coronavirus', 'Coronavirus', 'StayAtHome']",2020-04-30 05:39:25,"#IndiaFightsCorona:

 Does eating frozen foods and ice-cream  spread the new #Coronavirus
There is no scientific evidence that eating hygienically made frozen food and ice-cream  spreads there new #Coronavirus
#StayAtHome
Via @WHOpic.twitter.com/1xzV2XnjjE",COVIDNewsByMIB,48,35
459,"['CoronaVirusUpdates', 'Coronavirus', 'StayAtHomepic']",2020-04-29 08:14:11,"#CoronaVirusUpdates:

Electrostatic disinfection technology transferred for commercialization

This technology has been found very efficient and effective to stop the spread of #Coronavirus and pathogens, say CSIR-CSIO scientists: https://bit.ly/2xgQLGj 
#StayAtHomepic.twitter.com/lDoV7s2TJ4",COVIDNewsByMIB,40,13
460,"['Coronavirus', 'NewDelhi', 'IndiaFightsCorona', 'COVID19Pandemic']",2020-04-28 09:58:39,"LIVE SHORTLY: Media briefing on current Novel #Coronavirus situation in the country at National Media Centre in #NewDelhi

Time: 4:00 PM 
#IndiaFightsCorona #COVID19Pandemic
@MoHFW_INDIA @PIB_India",COVIDNewsByMIB,31,7
461,"['IndiaFightsCorona', 'Coronavirus', 'StayHomeSaveLives', 'StayAwareStaySafepic']",2020-04-27 14:27:58,"#IndiaFightsCorona: 

'FAR UVC' - a harmless form of Ultraviolet light can effectively destroy #Coronavirus without harming the human tissue. 

Read More: https://bit.ly/2VHZpXG 
#StayHomeSaveLives #StayAwareStaySafepic.twitter.com/UpY1RdPLye",COVIDNewsByMIB,30,8
462,"['Coronavirus', 'NewDelhi', 'IndiaFightsCorona', 'COVID19Pandemic']",2020-04-27 09:54:00,"LIVE SHORTLY: Media briefing on current Novel #Coronavirus situation in the country at National Media Centre in #NewDelhi

Time: 4:00 PM 
#IndiaFightsCorona #COVID19Pandemic
@MoHFW_INDIA @PIB_India",COVIDNewsByMIB,14,3
463,"['MythBusters', 'Coronavirus', 'StayHome', 'StaySafe']",2020-04-26 11:47:55,"#MythBusters

Myth: Can an ultraviolet disinfection lamp kill Novel #Coronavirus?

Fact: UV lamps should not be used to sterilize hands or other areas of skin as UV radiation can cause skin irritation.

#StayHome #StaySafe 

Via @WHOpic.twitter.com/Wc66BD6xFq",COVIDNewsByMIB,19,6
464,"['IndiaFightsCorona', 'Coronavirus', 'COVID19']",2020-04-26 06:03:48,"#IndiaFightsCorona:

FACT

You can recover from the #Coronavirus disease (#COVID19). Catching the new coronavirus DOES NOT mean you will have it for life.

Via @WHOpic.twitter.com/6wfitpJzxJ",COVIDNewsByMIB,41,19
465,"['IndiaFightsCorona', 'StaySafe', 'Coronavirus', 'StayAtHomeSaveLives']",2020-04-26 04:38:18,"#IndiaFightsCorona:

Make your own mask and #StaySafe of #Coronavirus like Mr. Boond
#StayAtHomeSaveLives
Via @MoJSDoWRRDGRpic.twitter.com/wK2aYAtPda",COVIDNewsByMIB,45,22
466,"['IndiaFightsCorona', 'COVID19', 'Coronavirus', 'StayHomepic']",2020-04-24 16:25:03,"#IndiaFightsCorona:

Union Minister @DrJitendraSingh reviews preparedness of J&K in combating #COVID19, through video conferencing. 

He complimented the Medical Fraternity of the UT for effectively fighting against the #Coronavirus: https://bit.ly/2xZb8bx 
#StayHomepic.twitter.com/8RJhI8mNEG",COVIDNewsByMIB,31,2
467,"['Coronavirus', 'NewDelhi', 'IndiaFightsCorona', 'COVID19Pandemic']",2020-04-24 09:44:14,"LIVE SHORTLY: Media briefing on current Novel #Coronavirus situation in the country at National Media Centre in #NewDelhi

Time: 4:00 PM 
#IndiaFightsCorona #COVID19Pandemic
@MoHFW_INDIA @PIB_India",COVIDNewsByMIB,66,21
468,"['IndiaFightsCorona', 'coronavirus', 'COVID19']",2020-04-23 16:32:24,"#IndiaFightsCorona:

""India has acquired enough strength & resources to take on the worst challenge thrown by the #coronavirus; India stands on better footing then the rest of the world in fight against #COVID19: Health Minister @drharshvardhan 

Details: https://bit.ly/355FipB ",COVIDNewsByMIB,22,11
469,"['Coronavirus', 'NewDelhi', 'IndiaFightsCorona', 'COVID19Pandemic']",2020-04-23 09:50:49,"LIVE SHORTLY: Media briefing on current Novel #Coronavirus situation in the country at National Media Centre in #NewDelhi

Time: 4:00 PM 
#IndiaFightsCorona #COVID19Pandemic
@MoHFW_INDIA @PIB_India",COVIDNewsByMIB,83,21
470,['IndiaFightsCorona'],2020-04-22 09:00:48,"#IndiaFightsCorona:

@tourismgoi has not issued any letter on closing of hotels/restaurants till 15th October 2020 due to Coronavirus outbreak. 

The letter in this regard circulating on social media is fake: https://bit.ly/3eGtL4y 
@prahladspatel @PIBFactCheck @PIB_Indiapic.twitter.com/ticL2DYAFE",COVIDNewsByMIB,39,15
471,"['Coronavirus', 'NewDelhi', 'IndiaFightsCorona', 'COVID19Pandemic']",2020-04-21 09:41:46,"LIVE SHORTLY: Media briefing on current Novel #Coronavirus situation in the country at National Media Centre in #NewDelhi

Time: 4:00 PM 
#IndiaFightsCorona #COVID19Pandemic
@MoHFW_INDIA @PIB_India",COVIDNewsByMIB,93,23
472,"['Coronavirus', 'NewDelhi', 'COVIDー19', 'COVID', 'StayAtHomeSaveLives']",2020-04-20 09:44:22,"LIVE SHORTLY: Media briefing on current Novel #Coronavirus situation in the country at National Media Centre in #NewDelhi

Time: 4:00 PM 
#COVIDー19 #COVID
#StayAtHomeSaveLives
@MoHFW_INDIA @PIB_India",COVIDNewsByMIB,19,9
473,"['IndiaFightsCorona', 'COVID19', 'Coronavirus', 'StayHome', 'Covid_19india', 'Watch']",2020-04-19 14:15:11,"#IndiaFightsCorona: 

Dedicated #COVID19 centre in Karnataka's Victoria Hospital is leading the fight against #Coronavirus. 

#StayHome #Covid_19india
@MoHFW_INDIA @drharshvardhan @DDNewslive @airnewsalerts
#Watch Video

Via @PIB_Indiahttps://tinyurl.com/yagj9psz ",COVIDNewsByMIB,18,5
474,"['IndiaFightsCorona', 'coronavirus', 'farmers']",2020-04-19 11:22:50,"#IndiaFightsCorona: 

True warriors of #coronavirus serving from the fields.

Numerous #farmers & agriculture labour are sweating & toiling against all adversities. 

Govt. ensured minimal or no disruption to harvesting activities during lockdown: https://tinyurl.com/y9weazhp pic.twitter.com/9g7ibrFAzP",COVIDNewsByMIB,27,5
475,"['Coronavirus', 'NewDelhi', 'IndiaFightsCorona', 'COVID19Pandemic']",2020-04-19 09:46:58,"LIVE SHORTLY: Media briefing on current Novel #Coronavirus situation in the country at National Media Centre in #NewDelhi

Time: 4:00 PM 
#IndiaFightsCorona #COVID19Pandemic
@MoHFW_INDIA @PIB_India",COVIDNewsByMIB,87,18
476,"['Coronavirus', 'NewDelhi', 'IndiaFightsCorona', 'COVID19Pandemic']",2020-04-18 09:50:35,"LIVE SHORTLY: Media briefing on current Novel #Coronavirus situation in the country at National Media Centre in #NewDelhi

Time: 4:00 PM 
#IndiaFightsCorona #COVID19Pandemic
@MoHFW_INDIA @PIB_India",COVIDNewsByMIB,26,10
477,"['CoronaVirusUpdates', 'Coronavirus', 'StayAtHomeSaveLives']",2020-04-18 07:56:41,"#CoronaVirusUpdates:

Central Drug Research Institute’s efforts to combat novel #Coronavirus: https://bit.ly/2zbUPID 
@MoHFW_INDIA @drharshvardhan @PIB_India @ICMRDELHI
#StayAtHomeSaveLives",COVIDNewsByMIB,14,6
478,"['Coronavirus', 'NewDelhi', 'IndiaFightsCorona', 'COVID19Pandemic']",2020-04-17 09:42:42,"LIVE SHORTLY: Media briefing on current Novel #Coronavirus situation in the country at National Media Centre in #NewDelhi

Time: 4:00 PM 
#IndiaFightsCorona #COVID19Pandemic
@MoHFW_INDIA @PIB_India",COVIDNewsByMIB,23,9
479,"['IndiaFightsCorona', 'Coronavirus', 'StayAtHome']",2020-04-17 07:18:06,"#IndiaFightsCorona:

Be prepared against #Coronavirus
Be safe
Be smart
Be kind

#StayAtHome 
Via @HRDMinistrypic.twitter.com/QvY7PEF7pL",COVIDNewsByMIB,122,41
480,"['IndiaFightsCorona', 'coronavirus']",2020-04-16 17:49:31,"#IndiaFightsCorona: 

Researchers from the Centre for Cellular and Molecular Biology (CCMB) have embarked upon developing an inactivated virus vaccine for the dreaded novel #coronavirus: https://tinyurl.com/yb7shx2s 
@ccmb_csir @ICMRDELHI @MoHFW_INDIA @IndiaDST @drharshvardhan",COVIDNewsByMIB,59,24
481,"['Coronavirus', 'NewDelhi', 'IndiaFightsCorona', 'COVID19Pandemic']",2020-04-16 09:43:30,"LIVE SHORTLY: Media briefing on current Novel #Coronavirus situation in the country at National Media Centre in #NewDelhi

Time: 4:00 PM 
#IndiaFightsCorona #COVID19Pandemic
@MoHFW_INDIA @PIB_India",COVIDNewsByMIB,39,14
482,"['Coronavirus', 'NewDelhi', 'IndiaFightsCorona', 'StayAtHomeSaveLives']",2020-04-15 09:57:47,"LIVE SHORTLY: Media briefing on current Novel #Coronavirus situation in the country at National Media Centre in #NewDelhi

Time: 4:00 PM 
#IndiaFightsCorona
#StayAtHomeSaveLives
@MoHFW_INDIA @PIB_India",COVIDNewsByMIB,23,12
483,"['Coronavirus', 'NewDelhi', 'IndiaFightsCorona', 'StayAtHomeSaveLives']",2020-04-14 10:01:12,"LIVE SHORTLY: Media briefing on current Novel #Coronavirus situation in the country at National Media Centre in #NewDelhi

Time: 4:00 PM 
#IndiaFightsCorona #StayAtHomeSaveLives
@MoHFW_INDIA @PIB_India",COVIDNewsByMIB,70,19
484,"['CoronaVirusUpdates', 'Coronavirus', 'NewDelhi', 'IndiaFightsCorona', 'COVID19Pandemic']",2020-04-13 09:52:33,"#CoronaVirusUpdates: 

LIVE SHORTLY : Media briefing on current Novel #Coronavirus situation in the country at National Media Centre in #NewDelhi

Time: 4:00 PM
#IndiaFightsCorona #COVID19Pandemic
@MoHFW_INDIA @PIB_India",COVIDNewsByMIB,20,13
485,"['Mythbusters', 'COVID19', 'Coronavirus', 'StayAwareStaySafe']",2020-04-13 09:31:57,"#Mythbusters

Myth: COVID-19 is transmitted through houseflies. 

Fact: To date, there is no evidence or information to suggest that #COVID19 is transmitted through houseflies.

For information & guidance on #Coronavirus: http://bit.ly/3dcFTJC 
#StayAwareStaySafe  

Via @WHOpic.twitter.com/JCmI42pDLM",COVIDNewsByMIB,160,71
486,"['Coronavirus', 'NewDelhi', 'IndiaFightsCorona', 'COVID19Pandemic']",2020-04-12 09:54:02,"LIVE SHORTLY: Media briefing on current Novel #Coronavirus situation in the country at National Media Centre in #NewDelhi

Time: 4:00 PM 
#IndiaFightsCorona #COVID19Pandemic
@MoHFW_INDIA
@PIB_India",COVIDNewsByMIB,35,7
487,"['IndiaFightsCorona', 'COVID19', 'Coronavirus', 'StayAtHomeSaveLives']",2020-04-12 04:45:12,"#IndiaFightsCorona:

#COVID19 can be spread by household pets, such as cats and dogs?

There is no evidence that such transmission of #Coronavirus is possible or taking place

#StayAtHomeSaveLives
Via @PIB_Indiapic.twitter.com/0dlBqMV2Ie",COVIDNewsByMIB,96,45
488,"['IndiaFightsCorona', 'Coronavirus', 'StayAtHomeSaveLives']",2020-04-11 11:15:07,"#IndiaFightsCorona:

 How do I ensure clothes and bedlinen don't spread novel #Coronavirus
Don't care dirty linen or clothes against your body wash them in hot water (between 60 - 90°C) with laundry detergent or soap.

#StayAtHomeSaveLives
Via @WHOpic.twitter.com/4lMs3kCYbb",COVIDNewsByMIB,68,22
489,"['CoronaVirusUpdates', 'Coronavirus', 'StayAtHomeSaveLives']",2020-04-11 10:16:27,"#CoronaVirusUpdates:

TRIFED offers Supply of Masks made by TRIFED Artisans/SHGs, Van Dhan Beneficiaries & NGOs for basic safety from #Coronavirus: https://bit.ly/3edw0fr 
@TribalAffairsIn @MundaArjun
#StayAtHomeSaveLives",COVIDNewsByMIB,23,7
490,"['Coronavirus', 'NewDelhi', 'IndiaFightsCorona', 'COVID19Pandemic']",2020-04-11 09:53:37,"LIVE SHORTLY: Media briefing on current Novel #Coronavirus situation in the country at National Media Centre in #NewDelhi

Time: 4:00 PM 
#IndiaFightsCorona #COVID19Pandemic
@MoHFW_INDIA @PIB_India",COVIDNewsByMIB,54,19
491,"['IndiaFightsCorona', 'COVID19', 'Coronavirus', 'CoronavirusPandemic']",2020-04-11 03:00:05,"#IndiaFightsCorona:

#COVID19 don't even spare alcoholics. 

So, bust this myth and stop consuming alcohol to safeguard yourself from #Coronavirus. 

Better be at home and take precautionary measures to fight against #CoronavirusPandemic.  

Source: @WHO, @MoHFW_INDIApic.twitter.com/OE21JMjCej",COVIDNewsByMIB,183,77
492,"['IndiaFightsCorona', 'SocialDistancing', 'HanumanJayanti', 'ShabEBarat', 'GoodFriday', 'Baisakhi', 'StayHome', 'StayAwareStaySafepic']",2020-04-10 14:22:06,"#IndiaFightsCorona:

Corona knows NO religion. 

Corona VIRUS forgives NO ONE.

Follow '#SocialDistancing', not 'Communal Distancing'.

#HanumanJayanti
#ShabEBarat
#GoodFriday
#Baisakhi
#StayHome #StayAwareStaySafepic.twitter.com/Rp8LzbW96j",COVIDNewsByMIB,619,210
493,"['Coronavirus', 'NewDelhi', 'IndiaFightsCorona', 'COVID19Pandemic']",2020-04-10 10:04:13,"LIVE SHORTLY: Media briefing on current Novel #Coronavirus situation in the country at National Media Centre in #NewDelhi

Time: 4:00 PM 
#IndiaFightsCorona #COVID19Pandemic
@MoHFW_INDIA @PIB_India",COVIDNewsByMIB,20,10
494,"['Coronavirus', 'NewDelhi', 'IndiaFightsCorona', 'COVID19Pandemic']",2020-04-09 10:07:23,"LIVE SHORTLY: Media briefing on current Novel #Coronavirus situation in the country at National Media Centre in #NewDelhi

Time: 4:00 PM 
#IndiaFightsCorona #COVID19Pandemic
@MoHFW_INDIA
@PIB_India",COVIDNewsByMIB,18,5
495,"['IndiaFightsCorona', 'StayAtHome', 'Year1AC', 'Coronavirus']",2020-04-09 06:55:29,"#IndiaFightsCorona:

Are you a parent, educator, caregiver looking for ideas to engage with your kids while you #StayAtHome?

Participate in online essay contest #Year1AC (After #Coronavirus).

Spread the word, not the virus!
Details: https://bit.ly/year1ac 

Via @unesconewdelhipic.twitter.com/z0mL0dHfTz",COVIDNewsByMIB,23,12
496,"['IndiaFightsCorona', 'COVID19', 'COVID19', 'Coronavirus', 'StayAtHomeSaveLives']",2020-04-09 05:41:40,"#IndiaFightsCorona:

What is #COVID19 
#COVID19 is an infectious disease caused by a new recently discovered novel #Coronavirus.

#StayAtHomeSaveLives 
Via @aiims_newdelhipic.twitter.com/LrB2gyB1ia",COVIDNewsByMIB,18,13
497,"['CoronaVirusUpdates', 'COVID19', 'coronavirus']",2020-04-09 04:13:24,"#CoronaVirusUpdates:

Kids, meet Ario - a kind, orange dragon with a horn like a unicorn, who will introduce you to #COVID19 and help you understand how to protect yourself, your families and friends from the #coronavirus
 https://bit.ly/2VrqOw3 
Via @WHOpic.twitter.com/G3kDMrCj2d",COVIDNewsByMIB,40,19
498,"['CoronaVirusUpdates', 'Coronavirus', 'StayHome', 'BreakTheChain']",2020-04-08 07:26:12,"#CoronaVirusUpdates:

Indian researchers start working on novel #Coronavirus genome sequencing: https://bit.ly/3aSvMZd 
@MoHFW_INDIA
#StayHome #BreakTheChain",COVIDNewsByMIB,18,12
499,"['IndiaFightsCorona', 'COVID19', 'Coronavirus', 'CoronavirusPandemic']",2020-04-08 07:23:31,"#IndiaFightsCorona:

#COVID19 don't even spare alcoholics. 

So, bust this myth and stop consuming alcohol to safeguard yourself from #Coronavirus. 

Better be at home and take precautionary measures to fight against #CoronavirusPandemic.  

Source: @WHO, @MoHFW_INDIApic.twitter.com/Isf4FIL7tf",COVIDNewsByMIB,63,22
500,"['CoronaVirusUpdates', 'COVID19', 'StayAtHome', 'coronavirus']",2020-04-07 14:11:47,"#CoronaVirusUpdates: 

Click on the link to get key updates of the day on #COVID19: https://tinyurl.com/wy895dq 
#StayAtHome #coronavirus
@PMOIndia @PIB_India @MoHFW_INDIA @DDNewslive @airnewsalerts",COVIDNewsByMIB,11,4
501,"['IndiaFightsCorona', 'COVID19', 'StayAtHome']",2020-04-07 03:14:00,"#IndiaFightsCorona:

 FACT
The new coronavirus cannot be transmitted through goods manufactured in China or any country reporting #COVID19 cases.

#StayAtHome 
Via @WHOpic.twitter.com/OC76zwMVzZ",COVIDNewsByMIB,82,31
502,"['IndiaFightsCorona', 'COVID19', 'Coronavirus', 'CoronavirusPandemic']",2020-04-06 15:34:54,"#IndiaFightsCorona:

#COVID19 don't even spare alcoholics. 

So, bust this myth and stop consuming alcohol to safeguard yourself from #Coronavirus. 

Better be at home and take precautionary measures to fight against #CoronavirusPandemic.  

Source: @WHO, @MoHFW_INDIApic.twitter.com/QWZDXWyoxP",COVIDNewsByMIB,47,19
503,"['FakeNewsAlert', 'Coronavirus', 'Fake']",2020-04-06 14:03:45,"#FakeNewsAlert

Claim: Legal action would be taken against admin and group members who post jokes on #Coronavirus, hence group admin should close the group for 2 days. 

Fact: This is #Fake! No such order has been issued by the Government. 

Via @PIBFactCheckpic.twitter.com/c2qLWmWK7I",COVIDNewsByMIB,159,69
504,"['IndiaFightCorona', 'coronavirus', 'StaySafeSaveLives']",2020-04-06 12:02:38,"#IndiaFightCorona:

Does eating frozen foods and ice-cream spread the new #coronavirus?

There is no scientific evidence that eating hygienically made frozen food and ice-cream spreads the new coronavirus.

#StaySafeSaveLives
Via @WHOSEAROpic.twitter.com/5vBZVhi5aq",COVIDNewsByMIB,17,10
505,"['IndiaFightsCorona', 'coronavirus', 'StayHomeSaveLives']",2020-04-06 09:56:58,"#IndiaFightsCorona:

Can eating garlic help prevent infection with the new #coronavirus
 There is no evidence from the current outbreak that eating garlic has protected people from coronavirus. 

#StayHomeSaveLives
Via @WHOpic.twitter.com/hRPaVW2QDY",COVIDNewsByMIB,60,33
506,"['CoronaVirusUpdates', 'Coronavirus', 'IndiaFightsCorona']",2020-04-05 14:32:45,"#CoronaVirusUpdates: 

Union Minister @DrJitendraSingh says that regular Air Cargo supplies, including essential commodities and medical equipment are reaching Northeast, during #Coronavirus lockdown: https://tinyurl.com/tcha3sr 
#IndiaFightsCorona
@MDoNER_India @PIB_India",COVIDNewsByMIB,17,4
507,"['IndiaFightsCorona', 'Coronavirus']",2020-04-05 14:09:03,"#IndiaFightsCorona: 

As per the orders of the Karnataka State government, the Tumkur Milk Union Limited is supplying 95,000 litres of milk at the doorsteps of the poor and slum-dwellers, during #Coronavirus lockdown. 

Source: @DeccanHerald 
Read more:https://tinyurl.com/wu3o9za ",COVIDNewsByMIB,41,7
508,"['IndiaFightsCorona', 'Coronavirus']",2020-04-05 10:45:36,"#IndiaFightsCorona:

274 districts across the country have been affected due to #Coronavirus till date: @MoHFW_INDIA media briefingpic.twitter.com/ctwE0Bmmq4",COVIDNewsByMIB,35,13
509,"['Coronavirus', 'NewDelhi', 'IndiaFightsCorona', 'COVID19Pandemic']",2020-04-05 09:50:15,"LIVE SHORTLY: Media briefing on current Novel #Coronavirus situation in the country at National Media Centre in #NewDelhi

Time: 4:00 PM 
#IndiaFightsCorona #COVID19Pandemic
@MoHFW_INDIA @PIB_India",COVIDNewsByMIB,15,3
